7.228889499999999746e-01 1.096486999999999989e+00 5.549964899999999535e-01 1.311794300000000080e+00 6.839065600000000522e-01 8.274974800000000075e-01 8.641395600000000288e-01 1.807785000000000086e-01 1.017423599999999873e+00 7.941417699999999691e-01 4.696102099999999724e-01 7.559413900000000464e-01 9.628906200000000304e-01 1.603986700000000098e+00 9.849968000000000057e-01 1.608045600000000075e+00 1.183904599999999974e+00 9.575004599999999977e-01 7.028904000000000263e-01 2.795276600000000111e-01 9.361743900000000229e-01 6.241378800000000338e-01 6.183605199999999691e-01 1.034688900000000134e+00 1.060388600000000014e+00 1.477733600000000092e+00 3.987484000000000028e-01 5.530471799999999716e-01 3.214054100000000025e-01 3.799972500000000086e-01 5.753917699999999691e-01 2.970275900000000080e-01 6.161727900000000258e-01 5.366382600000000336e-01 5.658588399999999741e-01 5.809402500000000469e-01 4.741382599999999781e-01 7.189826999999999746e-01 -2.750205999999999831e-02 6.717967999999999718e-01 6.664066299999999998e-01 9.325008399999999975e-01 4.141406999999999727e-01 -2.692222599999999910e-01 3.242301899999999737e-02 -3.708610500000000254e-01 -2.966384899999999769e-01 -2.865600600000000053e-01 4.266395599999999733e-01 1.102735499999999869e+00 7.524986299999999462e-01 8.430442799999999792e-01 2.289028200000000068e-01 2.037487000000000048e-01 -1.096096000000000015e-01 -5.167198200000000519e-01 5.699233999999999689e-01 4.628887199999999758e-01 2.710723899999999825e-02 4.859390299999999940e-01
4.266414599999999724e-01 7.910919199999999485e-01 5.835723900000000519e-02 1.027967499999999923e+00 2.922649399999999731e-01 3.190593700000000088e-01 4.632015199999999777e-01 -9.836006199999999811e-02 7.542991599999999686e-01 4.952335400000000276e-01 2.703895599999999733e-01 5.278129599999999977e-01 5.391426099999999666e-01 1.119842499999999852e+00 3.296089200000000274e-01 1.262968100000000149e+00 7.885131800000000357e-01 4.928093000000000057e-01 3.882026700000000274e-01 3.788948100000000263e-02 6.192989300000000252e-01 2.277336100000000030e-01 1.553878800000000060e-01 6.853103600000000073e-01 7.053928400000000210e-01 1.189842199999999961e+00 -4.539299000000000112e-02 3.079681400000000013e-01 1.726532000000000067e-02 4.280853299999999584e-02 2.957000699999999815e-01 4.039001500000000133e-02 3.705463399999999741e-01 3.589839899999999751e-01 4.891357399999999855e-01 5.590610499999999483e-01 3.116416900000000267e-01 6.273422199999999505e-01 -2.891406999999999727e-01 5.267181399999999458e-01 3.785152399999999751e-01 6.003093699999999533e-01 2.507018999999999775e-01 -4.783592199999999739e-01 -1.357021300000000041e-01 -6.197662400000000238e-01 -4.421119700000000208e-01 -4.271907799999999922e-01 1.491432199999999930e-01 9.573421500000000028e-01 5.121059399999999817e-01 6.729679100000000025e-01 -2.735137899999999771e-03 -1.709403999999999924e-01 -3.142986300000000233e-01 -7.046089199999999719e-01 4.292984000000000244e-01 1.952342999999999995e-01 -2.283611299999999955e-01 3.028106700000000040e-01
1.123409300000000055e-01 3.420314799999999988e-01 -3.992958099999999733e-01 7.898426100000000005e-01 -2.882766700000000126e-02 -2.207012200000000035e-01 -6.252288800000000216e-03 -3.484363600000000005e-01 4.778156299999999912e-01 2.606258399999999975e-01 1.155471799999999993e-01 2.031211900000000070e-01 1.085910800000000065e-01 5.007820099999999996e-01 -3.030471800000000271e-01 9.498424500000000048e-01 4.536704999999999766e-01 -9.450912500000000285e-03 -2.502441400000000350e-03 -1.796894099999999939e-01 2.840633399999999975e-01 -1.081237800000000027e-01 -2.719554900000000219e-01 2.393741600000000025e-01 3.285942099999999977e-01 7.782821699999999954e-01 -4.505462599999999762e-01 8.484268199999998872e-02 -2.438278200000000007e-01 -3.519515999999999756e-01 -6.125259400000000048e-02 -1.896858200000000050e-01 1.053142499999999981e-01 2.393760699999999964e-01 4.492988600000000221e-01 4.518737800000000027e-01 1.235923800000000017e-01 3.820304900000000004e-01 -5.142936700000000361e-01 4.223442099999999977e-01 1.511707300000000032e-01 2.305469500000000005e-01 4.999160800000000161e-03 -6.634387999999999952e-01 -3.109340700000000068e-01 -8.043746899999999478e-01 -5.582027400000000306e-01 -6.643772100000000513e-01 -1.451587699999999925e-01 6.782817799999999453e-01 3.157043500000000225e-01 5.485935199999999456e-01 -1.575775100000000040e-01 -5.644512200000000313e-01 -5.762519799999999970e-01 -8.446865099999999460e-01 2.890644099999999939e-01 -1.874923699999999933e-03 -4.332046500000000244e-01 2.062034600000000120e-02
-3.240604400000000052e-01 -2.538299600000000211e-01 -8.764858199999999711e-01 5.690631900000000520e-01 -2.463283500000000015e-01 -7.820320099999999996e-01 -5.410156200000000304e-01 -6.708602900000000258e-01 5.460929900000000697e-02 -5.679702799999999940e-02 -1.130485499999999977e-01 -2.392196699999999954e-01 -4.065628099999999967e-01 -2.425766000000000033e-01 -9.577331500000000331e-01 6.253128100000000522e-01 2.161731699999999978e-01 -5.420322400000000540e-01 -4.672660799999999726e-01 -4.521102900000000258e-01 -1.728897100000000020e-01 -5.192985500000000254e-01 -7.518005399999999616e-01 -2.842197399999999985e-01 -1.115627299999999988e-01 2.649211899999999731e-01 -8.464870500000000186e-01 -9.593772899999999937e-02 -4.225768999999999775e-01 -7.757816299999999998e-01 -4.785156199999999749e-01 -4.533595999999999737e-01 -2.728920000000000234e-01 3.320121799999999762e-02 3.532028199999999729e-01 2.620296500000000028e-01 -1.640625000000000000e-01 -7.629394500000000125e-05 -7.652339900000000306e-01 3.515625000000000000e-01 1.617240899999999870e-02 -1.757812500000000000e-01 -3.035144799999999754e-01 -8.946094500000000282e-01 -5.966415400000000258e-01 -1.063049300000000086e+00 -7.155494700000000208e-01 -9.842186000000000545e-01 -5.053100600000000053e-01 2.674217199999999739e-01 8.976364099999999124e-02 4.603137999999999952e-01 -1.975765200000000055e-01 -9.620323200000000519e-01 -9.035148600000000307e-01 -1.037109400000000070e+00 1.711082499999999965e-02 -2.855491600000000241e-01 -7.030487100000000211e-01 -3.479709599999999958e-01
-6.951541900000000052e-01 -5.757007600000000336e-01 -1.077501299999999995e+00 6.111717199999999739e-01 -4.671859700000000060e-02 -9.658603700000000236e-01 -7.382049600000000211e-01 -8.009376499999999455e-01 -1.986675300000000088e-01 -2.674999200000000021e-01 -3.876552600000000015e-01 -6.337490099999999460e-01 -8.289031999999999512e-01 -6.757011400000000334e-01 -1.310001399999999983e+00 5.549220999999999737e-01 3.407821699999999954e-01 -7.533588399999999741e-01 -6.744556400000000229e-01 -5.246887199999999973e-01 -4.099178299999999830e-01 -7.175006900000000520e-01 -1.090156600000000031e+00 -6.074981699999999485e-01 -4.339027400000000090e-01 -2.820205700000000260e-02 -1.008750899999999895e+00 1.117134100000000130e-02 -1.742172200000000060e-01 -8.333587599999999762e-01 -6.069545699999999711e-01 -4.684371900000000033e-01 -4.074191999999999814e-01 -2.037506099999999987e-01 1.435928300000000046e-01 8.752822900000000253e-03 -5.239047999999999483e-01 -2.932014499999999746e-01 -8.837509199999999954e-01 5.111732500000000234e-01 2.220306400000000013e-01 -3.346099900000000238e-01 -4.469547300000000223e-01 -9.571876499999999455e-01 -7.036685900000000382e-01 -1.253751800000000083e+00 -8.976573899999999995e-01 -1.279998800000000214e+00 -8.914051100000000005e-01 -9.945297199999998672e-02 -1.149997700000000012e-01 5.611724900000000238e-01 1.057815599999999967e-01 -1.002109499999999986e+00 -1.010705900000000046e+00 -1.082187699999999975e+00 -1.086673699999999992e-01 -5.087509199999999954e-01 -1.012657200000000035e+00 -7.024974800000000075e-01
-3.003158599999999900e-01 -1.911716499999999985e-01 -8.151569400000000520e-01 9.106254599999999977e-01 4.003887199999999758e-01 -7.229671500000000028e-01 -3.285942099999999977e-01 -3.372669200000000256e-01 8.296966599999999747e-02 -1.836204500000000045e-02 -3.304672200000000060e-01 -5.209369700000000547e-01 -6.265621200000000002e-01 -4.849204999999999766e-01 -1.186407100000000270e+00 6.718769100000000494e-01 5.741405499999999718e-01 -6.229686700000000021e-01 -3.873443599999999987e-01 -1.210155499999999995e-01 -2.157821699999999954e-01 -4.071121200000000218e-01 -9.504661599999999488e-01 -2.671890299999999940e-01 -7.656288099999999930e-02 1.563282000000000005e-01 -8.926582299999999970e-01 2.093734700000000060e-01 2.953891799999999734e-01 -5.854682900000000023e-01 -3.098449699999999973e-01 -4.226493799999999496e-02 -1.202964800000000042e-02 -9.711265599999999165e-02 2.332820899999999975e-01 1.840629599999999977e-01 -3.115634899999999985e-01 -1.811714199999999997e-01 -7.226581600000000494e-01 8.243751499999999455e-01 6.753902400000000306e-01 -2.442188299999999979e-01 -3.335952799999999940e-01 -6.385154699999999739e-01 -4.045314799999999988e-01 -1.090862299999999951e+00 -8.692169199999999485e-01 -1.260938600000000021e+00 -9.040641799999999950e-01 -1.461715700000000007e-01 -1.839046500000000028e-01 6.556262999999999952e-01 5.291385699999999748e-01 -6.917190600000000522e-01 -6.610946699999999954e-01 -7.122650099999999762e-01 2.217197399999999985e-01 -2.708625800000000194e-01 -1.000465399999999949e+00 -7.271881100000000542e-01
9.140014599999999462e-03 5.320358299999999874e-02 -6.749229399999999712e-01 1.073204000000000047e+00 6.374988600000000005e-01 -5.783576999999999746e-01 1.695251500000000133e-02 5.695152299999999695e-02 3.368721000000000076e-01 2.767963399999999741e-01 -1.142177600000000015e-01 -2.641391799999999734e-01 -3.233604400000000267e-01 -2.755489300000000252e-01 -1.062423699999999860e+00 7.319545699999999711e-01 6.512489299999999481e-01 -6.308593799999999696e-01 -2.542953499999999756e-01 1.557025900000000018e-01 -8.187866200000000483e-02 -1.594543499999999947e-01 -7.842197400000000540e-01 1.083583800000000041e-01 2.916412400000000238e-01 3.806991599999999809e-01 -7.411746999999999641e-01 3.244533499999999737e-01 5.749988600000000005e-01 -4.608573899999999779e-01 -9.304618800000000189e-02 2.482013700000000045e-01 3.206214900000000090e-01 1.705455800000000022e-01 4.107818599999999987e-01 4.421081499999999775e-01 3.910064700000000226e-04 2.445030200000000015e-02 -5.324230199999999691e-01 1.088203400000000043e+00 1.018747300000000022e+00 -1.921081500000000053e-01 -2.330474899999999960e-01 -3.717994700000000208e-01 -1.381282799999999922e-01 -7.932052600000000231e-01 -6.354713400000000512e-01 -9.941425299999999687e-01 -7.108592999999999718e-01 -3.554916400000000115e-02 -1.036739299999999975e-01 7.144546499999999689e-01 7.149982499999999463e-01 -5.746078500000000311e-01 -4.267959599999999742e-01 -4.155464200000000274e-01 5.268707299999999538e-01 4.804611200000000193e-02 -7.842178300000000046e-01 -5.516414600000000279e-01
1.948451999999999962e-01 2.822647099999999742e-01 -3.652362800000000242e-01 1.349060099999999984e+00 9.503898600000000307e-01 -2.368774399999999947e-01 3.938274399999999731e-01 3.832035100000000249e-01 5.076561000000000545e-01 5.538272899999999721e-01 1.519508400000000037e-01 -4.047203099999999859e-02 -4.890632599999999303e-02 -3.023529100000000094e-02 -7.964858999999999689e-01 9.603118899999999458e-01 8.828926099999999666e-01 -4.243774399999999947e-01 -7.117271399999999804e-02 3.969535799999999726e-01 -1.109313999999999960e-02 -3.492164600000000063e-02 -6.192989300000000252e-01 2.970295000000000019e-01 4.460945099999999996e-01 5.560150099999999762e-01 -5.014858199999999711e-01 5.415611299999999462e-01 8.203907000000000282e-01 -1.706275899999999957e-01 1.888275100000000040e-01 4.607029000000000263e-01 5.051574699999999973e-01 4.838275899999999741e-01 5.582008400000000314e-01 5.557804100000000025e-01 2.298431400000000013e-01 2.822627999999999804e-01 -2.177352899999999980e-01 1.482811000000000101e+00 1.380390199999999901e+00 6.812286400000000519e-02 3.632736200000000193e-02 -9.929657000000000067e-02 6.015586900000000070e-02 -4.349231700000000256e-01 -3.167991600000000241e-01 -6.629695899999999975e-01 -4.614067099999999977e-01 1.560153999999999985e-01 1.510124200000000083e-01 8.703098299999999510e-01 8.928909299999999716e-01 -3.268775899999999957e-01 -1.899242399999999942e-01 -1.580467200000000016e-01 7.076549500000000048e-01 2.775783499999999737e-01 -5.192966500000000263e-01 -3.579692800000000008e-01
3.782024399999999731e-01 5.227336900000000286e-01 -3.117179900000000004e-02 1.460546499999999970e+00 1.092186000000000101e+00 1.252346000000000015e-01 7.524204300000000289e-01 6.732025099999999762e-01 6.449222599999999694e-01 7.975006100000000542e-01 4.512500799999999979e-01 1.442184400000000033e-01 2.057018300000000022e-01 2.214870499999999909e-01 -5.136718799999999696e-01 1.031797400000000087e+00 9.421863600000000005e-01 -2.060146300000000041e-01 9.742355300000000995e-02 6.069526699999999719e-01 2.992629999999999943e-02 4.374694800000000078e-02 -4.262504599999999977e-01 4.117164600000000063e-01 5.444526699999999719e-01 7.139854399999999712e-01 -2.699222600000000249e-01 5.792980199999999691e-01 8.396873500000000545e-01 1.064853699999999959e-01 4.486713399999999741e-01 6.382026699999999719e-01 6.374225599999999714e-01 7.662468000000000057e-01 7.412509900000000540e-01 6.292152399999999535e-01 4.332046500000000244e-01 5.402355199999999691e-01 1.025791199999999959e-01 1.720546700000000095e+00 1.535938299999999979e+00 3.302345300000000261e-01 3.024234800000000223e-01 1.532039600000000001e-01 2.236728699999999959e-01 -1.037521400000000066e-01 5.000114400000000431e-02 -3.695354499999999875e-01 -2.217960399999999999e-01 3.439845999999999737e-01 4.050769799999999754e-01 8.542976399999999693e-01 8.596859000000000028e-01 -7.601356500000000516e-02 1.242256199999999984e-02 6.445503199999999544e-02 8.324222599999999694e-01 4.487495400000000023e-01 -2.099990800000000046e-01 -1.820354499999999875e-01
5.404701200000000538e-01 7.279701200000000538e-01 3.470306400000000013e-01 1.508907299999999951e+00 1.206720400000000026e+00 5.974216500000000263e-01 1.101482399999999862e+00 9.044532800000000261e-01 7.149963400000000080e-01 9.839820900000000314e-01 7.045307200000000547e-01 2.589855200000000246e-01 4.029712699999999925e-01 4.317188299999999979e-01 -1.779670700000000050e-01 1.037656800000000157e+00 9.742202800000000495e-01 6.742286699999999744e-02 2.252349899999999960e-01 7.369537400000000238e-01 4.124641400000000208e-02 8.398246800000000456e-02 -2.967185999999999990e-01 4.214878100000000183e-01 5.579681399999999458e-01 7.867183700000000002e-01 -1.796722400000000039e-02 5.589046500000000028e-01 7.817192099999999977e-01 3.886718800000000251e-01 6.377334599999999742e-01 7.457046499999999689e-01 6.937465699999999513e-01 9.927329999999999766e-01 8.907813999999999455e-01 6.664867399999999664e-01 5.954685199999999456e-01 7.442207299999999970e-01 4.645309400000000033e-01 1.913904200000000166e+00 1.634220100000000064e+00 6.811733199999999711e-01 5.727329300000000289e-01 3.557033499999999737e-01 3.174972500000000086e-01 1.902332300000000032e-01 3.882808700000000002e-01 -1.510143300000000022e-01 -5.328178400000000564e-02 4.792194399999999965e-01 6.795330000000000537e-01 8.251552599999999460e-01 7.979717299999999902e-01 2.536735500000000254e-01 1.739845299999999984e-01 2.294540399999999980e-01 8.462467200000000078e-01 5.627326999999999746e-01 1.045322399999999985e-01 -1.351356499999999995e-02
